Source,Target
705,1254
705,816
706,1431
706,810
706,1390
706,809
706,1147
706,1241
707,854
707,848
707,983
707,1440
708,1334
708,1032
709,763
709,1337
709,934
709,1082
709,1058
709,718
710,1068
710,1285
710,806
710,1055
710,1198
711,1127
711,943
712,850
712,928
712,1360
712,1228
712,911
712,1232
712,1384
713,791
713,1477
713,1486
714,898
714,1333
714,927
714,1112
714,893
714,1387
714,957
714,1458
715,856
715,985
715,1388
716,1328
716,803
716,807
716,1340
716,1078
716,1238
716,1499
717,1057
717,878
718,1423
718,849
718,1256
718,1118
718,1024
718,934
718,827
718,1495
718,1327
718,841
718,1058
719,1151
719,1221
719,1433
719,929
719,1161
719,996
719,1145
720,998
721,1017
721,1027
722,980
722,1248
722,1141
723,1148
723,1258
724,1458
724,1255
725,1400
725,946
725,1239
726,1027
726,1067
726,1141
727,774
727,1024
727,1256
728,1467
728,1408
729,1072
729,1283
730,1410
730,1356
730,1004
731,1146
732,929
733,810
734,1037
736,937
736,814
737,1136
737,1025
738,1215
738,986
739,1294
739,1473
740,1062
740,814
742,1067
742,1304
742,1199
743,1270
743,1387
744,820
744,1404
744,1481
744,1331
744,1378
745,960
745,1225
745,1380
745,1184
746,1125
746,1031
746,1386
746,943
747,859
747,1028
747,1295
747,1475
747,811
747,978
748,1143
748,1380
748,1153
749,1102
749,1178
749,1016
749,1084
750,790
750,891
750,976
750,1078
751,1068
751,1409
751,1055
752,1078
752,1119
752,1207
752,936
753,1453
753,1498
754,1480
754,1065
755,1209
755,1005
755,1452
755,1071
756,1009
756,1029
756,1402
756,1379
757,952
757,1178
757,1084
758,1080
758,1353
759,1264
759,884
759,1484
760,1489
760,1287
760,1219
761,1011
761,846
762,1066
762,808
762,1080
763,771
764,1056
764,1110
764,1378
764,888
764,824
765,1158
765,1378
765,888
765,824
766,1268
766,938
766,790
767,1066
768,1222
768,843
769,1151
769,810
770,925
770,854
771,1131
771,1301
771,1258
772,1151
772,1145
773,1404
773,949
773,1481
774,1252
774,816
774,1335
775,990
775,939
776,798
776,1326
776,1380
777,1294
777,1332
777,1189
777,975
778,807
778,1207
778,1219
779,820
779,949
779,1331
779,1481
780,1073
780,1302
781,1132
782,1356
783,972
783,1067
783,1018
784,1113
784,1160
785,876
785,807
785,1478
786,1255
786,1107
786,1463
786,1345
787,1254
787,1459
787,930
787,965
787,941
787,816
788,795
788,890
789,923
789,1054
789,1180
789,812
790,1325
790,1310
790,938
791,1007
791,1120
791,942
792,1125
792,821
792,987
792,1037
792,1419
793,1188
793,954
793,1474
793,815
794,1439
794,1359
794,1324
794,1075
794,1149
795,1099
795,1329
795,1352
795,825
796,1262
796,1079
797,1438
797,1482
797,813
798,1160
798,1467
798,1441
798,1380
798,941
798,1153
799,1336
799,903
799,1488
799,1276
799,1385
799,942
799,1084
800,1070
800,1136
800,944
801,1076
801,1254
801,955
801,1464
802,818
804,1348
804,1034
804,805
805,1276
806,915
806,1255
806,1457
806,1202
806,1356
806,1441
806,1463
806,1146
806,830
806,1314
806,1482
807,876
807,1057
807,878
807,1251
807,1288
807,1478
808,918
808,823
808,1353
808,1104
808,1131
808,1019
809,1147
809,1109
809,1144
809,1432
809,867
809,810
809,1349
810,984
810,1349
810,1241
810,939
811,1299
811,1028
811,1114
811,1295
811,1163
811,1091
811,962
811,1013
811,1475
811,978
811,1483
812,1244
812,982
812,953
812,1130
812,1227
812,1054
812,1489
812,1180
812,1422
813,1023
813,916
813,1457
813,947
813,1249
813,1356
813,1255
813,1394
813,1345
813,1107
813,1482
814,837
814,1426
814,1049
814,1226
814,1106
814,1476
814,937
815,1334
815,986
815,1436
815,1370
815,1193
815,1357
815,1178
815,1474
815,1215
815,959
816,817
816,1159
816,1069
816,1335
816,877
816,991
816,1254
816,1076
816,941
816,1252
816,920
817,1254
817,1041
817,920
817,954
817,1123
817,941
818,1124
818,1456
818,894
818,1185
819,825
819,1359
819,1275
819,907
819,1061
820,1297
820,1015
820,941
820,1481
821,892
821,987
821,1407
821,1037
821,944
822,1328
822,1008
822,1256
822,1478
822,889
822,831
822,1499
823,1066
823,1353
823,1197
823,1080
823,847
823,1220
824,961
824,1158
824,1461
824,1012
825,1125
825,991
825,1294
825,1211
826,926
826,1199
826,1071
826,935
826,1053
827,1337
827,1256
827,1082
828,1148
828,1066
829,1330
829,1310
829,1063
830,1146
830,1202
831,876
831,1219
831,1499
832,925
832,1302
834,951
835,1459
836,1352
837,1442
838,1457
840,1397
840,1112
841,990
841,1082
842,1062
842,1450
843,894
844,1331
845,1055
845,1198
846,1048
848,992
849,1101
849,1052
849,1279
850,928
850,1228
851,1275
851,1147
852,1259
852,935
852,1060
853,947
853,1255
853,1463
853,1146
855,1055
855,906
855,1198
856,985
857,1064
857,1191
858,979
858,1455
858,946
859,1380
859,1153
860,995
860,1035
860,1153
861,1032
861,1440
861,1154
862,1019
863,1253
863,1188
863,1295
863,1164
863,1474
863,1370
864,1006
864,1056
864,1420
865,1336
865,942
866,1488
867,1144
867,1431
868,1124
868,1456
870,1116
870,1237
871,1447
871,1061
872,1276
873,1489
873,953
874,1065
875,1490
875,1256
875,1327
877,1076
877,954
877,1123
878,1328
879,1047
879,1335
879,1334
879,922
880,971
880,1360
882,1470
882,926
882,1322
882,1462
883,951
883,945
883,1179
884,1362
885,1435
885,933
886,1225
886,1480
886,1153
887,1056
887,1018
887,1471
887,1420
888,1158
888,1110
889,1461
890,943
890,1183
890,1208
891,1021
891,976
891,938
892,1361
892,1407
892,1070
894,1124
895,1458
896,943
896,916
897,1056
897,1098
897,1018
897,1205
897,1006
898,1017
898,1270
898,1358
899,1253
900,1219
901,1170
901,1277
901,933
901,1206
902,1198
902,1055
903,1375
903,946
905,1079
906,1055
906,1168
907,1359
908,1117
909,1041
910,1103
910,921
912,1057
913,1194
913,1011
914,1444
914,1326
914,1439
915,1086
915,1146
916,1329
916,1405
916,1182
917,1098
917,1205
917,1493
917,1056
918,1424
918,1104
919,1327
919,1020
919,934
919,990
919,1256
920,1252
920,924
920,1076
920,941
921,1085
921,1105
921,1443
921,938
922,1257
922,1200
922,1487
922,1307
923,1112
923,1072
923,1162
924,1258
924,999
924,1177
924,1373
925,1073
925,1091
925,1165
926,1248
926,1045
926,1174
926,976
926,1382
927,1270
929,1030
929,1161
929,1103
929,944
930,1335
931,1481
932,1336
932,1150
932,1497
933,1029
933,1402
933,1072
933,1460
933,1435
933,1379
934,1256
934,1337
934,1082
934,1495
934,1058
935,980
935,972
935,1304
935,1462
935,1017
936,1222
936,938
936,1358
937,1049
937,1226
937,1426
937,1476
937,1106
938,1135
938,1138
938,1222
938,1021
938,1207
938,1078
938,1310
939,1147
939,1349
939,1109
939,1144
939,1093
940,1224
940,1183
941,1252
941,954
941,965
941,1123
941,1369
941,1016
941,1159
942,1102
942,1321
942,966
942,1175
942,1276
942,1353
942,1477
942,1316
942,1320
943,1352
943,1048
943,1195
943,1494
944,1070
944,1354
944,1361
944,1037
944,987
944,1152
945,1039
945,951
945,952
945,948
945,1425
945,1271
945,1155
945,1486
945,1336
946,979
946,1455
946,1022
946,1415
946,1400
946,1187
946,1239
947,1121
947,1394
947,1314
948,1271
948,1133
948,1178
948,1276
948,1151
948,1479
949,950
949,1262
949,1481
950,1297
950,1337
950,1262
950,1079
950,1015
951,1316
951,1034
951,1477
951,952
951,1084
952,1425
952,1319
952,988
952,1336
952,1375
952,1150
953,1440
953,1054
953,1489
954,1254
954,1335
954,1123
954,1449
954,1016
955,1252
955,1069
955,1071
955,1335
955,1123
955,1076
956,1328
956,1086
956,1008
956,1303
956,1046
956,1340
956,1288
956,1451
956,1499
957,1333
957,1358
958,1079
959,1334
959,1253
959,1436
961,1409
962,1475
963,1327
964,1374
964,1261
964,1295
965,1159
966,1425
966,1039
967,1435
967,1402
968,1462
968,1452
969,1072
970,1445
972,1172
974,1255
974,1202
974,1356
974,1347
974,1121
975,1294
976,1138
976,1021
976,1231
977,1042
977,1256
978,1036
980,1402
980,1304
981,1300
981,1071
981,1053
982,1130
982,997
982,1489
983,1154
984,1331
984,1250
985,988
986,1253
987,1070
987,1354
987,1051
988,1276
988,1155
989,1071
989,1401
990,1074
991,1099
991,1031
992,1064
993,1359
993,1077
993,1386
993,1371
994,1241
994,1093
995,1380
996,1103
996,1414
997,1196
997,1145
998,1140
998,1259
998,1261
998,1374
999,1148
999,1131
1000,1304
1000,1053
1001,1127
1002,1498
1003,1265
1003,1061
1003,1063
1004,1023
1004,1121
1005,1115
1005,1248
1006,1056
1007,1348
1007,1486
1007,1385
1008,1057
1008,1365
1009,1126
1010,1241
1011,1329
1011,1359
1012,1110
1012,1158
1013,1163
1013,1350
1013,1295
1014,1056
1014,1420
1014,1205
1014,1311
1014,1229
1015,1068
1015,1262
1015,1481
1016,1159
1016,1335
1016,1493
1017,1071
1017,1382
1018,1056
1018,1205
1020,1118
1020,1101
1020,1058
1020,1327
1021,1207
1022,1400
1022,1415
1023,1482
1024,1337
1024,1074
1024,1082
1025,1099
1026,1167
1027,1401
1027,1071
1028,1163
1028,1475
1028,1483
1029,1126
1030,1221
1030,1105
1031,1125
1032,1427
1032,1485
1033,1329
1033,1063
1034,1413
1034,1166
1034,1477
1034,1486
1034,1155
1036,1299
1036,1475
1036,1483
1037,1139
1037,1303
1037,1203
1038,1331
1038,1262
1038,1492
1039,1247
1039,1128
1039,1413
1040,1298
1040,1201
1040,1450
1040,1062
1041,1123
1041,1389
1041,1480
1042,1100
1042,1329
1043,1436
1043,1193
1044,1405
1044,1183
1045,1401
1045,1382
1045,1452
1047,1436
1047,1193
1048,1375
1049,1476
1049,1106
1050,1137
1051,1354
1051,1361
1052,1058
1052,1256
1052,1494
1054,1066
1054,1130
1054,1489
1054,1365
1054,1422
1055,1342
1055,1343
1055,1198
1056,1098
1056,1229
1056,1393
1056,1311
1056,1420
1057,1328
1057,1353
1057,1251
1057,1081
1057,1219
1057,1451
1058,1327
1058,1436
1058,1082
1058,1101
1058,1490
1058,1337
1058,1256
1059,1134
1059,1140
1059,1259
1059,1111
1059,1261
1059,1374
1059,1060
1059,1437
1060,1140
1060,1259
1060,1111
1060,1120
1060,1374
1061,1095
1061,1406
1061,1330
1061,1377
1061,1239
1061,1063
1062,1454
1062,1201
1062,1308
1062,1312
1062,1450
1063,1330
1063,1095
1063,1377
1064,1465
1064,1191
1064,1165
1064,1167
1064,1142
1065,1179
1065,1143
1065,1441
1066,1424
1066,1157
1066,1353
1066,1421
1067,1401
1067,1300
1067,1462
1067,1230
1068,1116
1068,1198
1068,1343
1069,1335
1070,1303
1070,1468
1070,1366
1072,1286
1072,1397
1073,1458
1073,1167
1073,1498
1073,1154
1074,1337
1074,1082
1075,1326
1075,1434
1075,1439
1075,1149
1075,1237
1076,1252
1076,1254
1076,1493
1076,1238
1077,1099
1077,1494
1078,1135
1078,1138
1078,1231
1078,1396
1079,1262
1079,1481
1080,1274
1081,1328
1081,1478
1082,1332
1082,1337
1083,1264
1083,1171
1083,1129
1083,1445
1083,1484
1084,1488
1084,1150
1087,1420
1088,1160
1088,1385
1090,1391
1090,1487
1091,1114
1093,1431
1094,1298
1095,1421
1096,1154
1096,1167
1097,1273
1097,1344
1099,1125
1099,1297
1100,1261
1101,1337
1102,1336
1102,1128
1102,1120
1102,1477
1105,1242
1105,1221
1105,1161
1107,1246
1107,1438
1107,1356
1108,1161
1108,1468
1109,1349
1109,1241
1110,1158
1110,1461
1110,1408
1110,1378
1112,1162
1113,1186
1113,1160
1114,1163
1116,1149
1117,1474
1117,1383
1118,1337
1120,1375
1122,1360
1122,1157
1123,1252
1123,1389
1124,1456
1124,1405
1124,1367
1125,1405
1125,1275
1126,1435
1127,1388
1127,1346
1128,1380
1128,1477
1129,1264
1131,1258
1131,1355
1132,1137
1132,1223
1133,1348
1133,1271
1133,1178
1133,1276
1133,1150
1133,1486
1134,1140
1134,1345
1135,1338
1136,1359
1139,1354
1139,1269
1140,1259
1140,1261
1141,1462
1141,1478
1142,1381
1143,1148
1143,1153
1144,1432
1145,1161
1146,1457
1146,1334
1146,1202
1146,1482
1147,1241
1148,1472
1148,1216
1148,1177
1148,1373
1149,1434
1149,1439
1149,1324
1149,1412
1150,1374
1150,1425
1150,1320
1150,1179
1150,1375
1150,1477
1151,1221
1151,1161
1151,1381
1152,1303
1152,1361
1152,1281
1152,1319
1153,1441
1153,1184
1153,1476
1154,1440
1154,1155
1155,1348
1155,1271
1155,1488
1155,1179
1155,1375
1155,1477
1155,1276
1158,1461
1158,1378
1158,1235
1159,1254
1159,1389
1160,1459
1160,1225
1160,1184
1161,1384
1162,1317
1162,1183
1162,1397
1162,1282
1163,1299
1163,1295
1163,1483
1164,1253
1165,1469
1165,1213
1166,1348
1167,1458
1168,1198
1170,1240
1174,1279
1176,1358
1177,1355
1178,1179
1178,1479
1179,1195
1180,1489
1181,1258
1181,1433
1185,1411
1187,1455
1188,1334
1189,1294
1189,1332
1190,1427
1190,1257
1190,1334
1191,1291
1195,1479
1197,1274
1198,1285
1198,1342
1199,1300
1200,1257
1200,1357
1201,1417
1202,1255
1206,1246
1206,1257
1206,1402
1207,1406
1208,1453
1209,1462
1210,1233
1210,1257
1212,1304
1212,1262
1213,1440
1214,1300
1217,1330
1217,1245
1218,1421
1219,1337
1219,1499
1220,1353
1220,1243
1222,1284
1223,1333
1224,1401
1225,1459
1227,1332
1227,1273
1230,1368
1236,1287
1240,1460
1241,1250
1241,1411
1243,1435
1244,1489
1247,1336
1249,1463
1249,1255
1251,1352
1252,1454
1252,1449
1253,1257
1254,1335
1255,1457
1256,1423
1257,1436
1257,1357
1257,1395
1258,1373
1258,1301
1258,1472
1258,1485
1259,1437
1259,1261
1259,1374
1260,1271
1261,1374
1261,1437
1262,1297
1262,1331
1262,1481
1264,1362
1264,1484
1265,1330
1266,1268
1266,1325
1269,1361
1270,1305
1270,1387
1271,1334
1271,1336
1271,1276
1272,1387
1273,1332
1274,1418
1276,1320
1276,1375
1276,1479
1276,1486
1278,1375
1279,1300
1281,1498
1282,1317
1285,1342
1289,1448
1289,1333
1290,1319
1290,1483
1292,1439
1292,1324
1292,1434
1293,1378
1294,1332
1295,1350
1295,1475
1295,1483
1296,1309
1298,1308
1299,1475
1302,1469
1302,1428
1305,1333
1308,1403
1312,1417
1313,1480
1313,1459
1318,1396
1320,1479
1321,1375
1324,1439
1325,1338
1326,1434
1326,1439
1327,1337
1328,1478
1328,1499
1330,1406
1330,1479
1331,1481
1332,1344
1332,1473
1333,1448
1333,1358
1333,1492
1333,1387
1334,1427
1334,1474
1335,1369
1336,1486
1337,1495
1345,1463
1347,1356
1347,1394
1348,1413
1350,1483
1352,1386
1354,1361
1355,1464
1355,1373
1355,1433
1357,1487
1357,1485
1358,1387
1360,1363
1362,1456
1362,1484
1366,1386
1367,1456
1369,1387
1373,1430
1373,1466
1373,1474
1374,1437
1375,1479
1375,1486
1378,1461
1378,1409
1380,1408
1380,1480
1393,1420
1403,1454
1408,1480
1410,1482
1411,1456
1412,1444
1416,1483
1417,1454
1429,1484
1434,1444
1435,1460
1441,1480
1445,1498
1446,1456
1452,1455
1453,1498
1465,1486
1475,1483
1477,1486
1482,1486
